TIME,CH1,SBP,DBP,Model,TBS1102C
-0.9376 ,-1.0600 ,,,,
-0.9344 ,-1.0600 ,,,,
-0.9312 ,-1.0200 ,,,,
-0.9280 ,-1.0200 ,,,,
-0.9248 ,-1.0200 ,,,,
-0.9216 ,-1.1000 ,,,,
-0.9184 ,-1.0600 ,,,,
-0.9152 ,-1.0600 ,,,,
-0.9120 ,-0.9800 ,,,,
-0.9088 ,-1.0200 ,,,,
-0.9056 ,-1.0600 ,,,,
-0.9024 ,-1.0600 ,,,,
-0.8992 ,-1.0600 ,,,,
-0.8960 ,-1.0600 ,,,,
-0.8928 ,-1.0200 ,,,,
-0.8896 ,-1.0600 ,,,,
-0.8864 ,-1.1000 ,,,,
-0.8832 ,-1.0600 ,,,,
-0.8800 ,-1.0200 ,,,,
-0.8768 ,-1.0600 ,,,,
-0.8736 ,-1.0600 ,,,,
-0.8704 ,-1.0600 ,,,,
-0.8672 ,-1.0600 ,,,,
-0.8640 ,-1.0600 ,,,,
-0.8608 ,-1.1000 ,,,,
-0.8576 ,-1.0600 ,,,,
-0.8544 ,-1.1000 ,,,,
-0.8512 ,-1.1400 ,,,,
-0.8480 ,-1.1400 ,,,,
-0.8448 ,-1.1000 ,,,,
-0.8416 ,-1.1400 ,,,,
-0.8384 ,-1.1400 ,,,,
-0.8352 ,-1.1400 ,,,,
-0.8320 ,-1.1400 ,,,,
-0.8288 ,-1.1400 ,,,,
-0.8256 ,-1.1000 ,,,,
-0.8224 ,-1.1400 ,,,,
-0.8192 ,-1.1400 ,,,,
-0.8160 ,-1.1400 ,,,,
-0.8128 ,-1.1400 ,,,,
-0.8096 ,-1.1400 ,,,,
-0.8064 ,-1.1400 ,,,,
-0.8032 ,-1.1400 ,,,,
-0.8000 ,-1.1000 ,,,,
-0.7968 ,-1.0600 ,,,,
-0.7936 ,-1.0200 ,,,,
-0.7904 ,-0.9800 ,,,,
-0.7872 ,-0.9400 ,,,,
-0.7840 ,-0.8200 ,,,,
-0.7808 ,-0.7000 ,,,,
-0.7776 ,-0.5800 ,,,,
-0.7744 ,-0.4600 ,,,,
-0.7712 ,-0.3000 ,,,,
-0.7680 ,-0.1800 ,,,,
-0.7648 ,0.0200 ,,,,
-0.7616 ,0.1800 ,,,,
-0.7584 ,0.4200 ,,,,
-0.7552 ,0.5800 ,,,,
-0.7520 ,0.8200 ,,,,
-0.7488 ,1.0200 ,,,,
-0.7456 ,1.2200 ,,,,
-0.7424 ,1.4200 ,,,,
-0.7392 ,1.7000 ,,,,
-0.7360 ,1.9000 ,,,,
-0.7328 ,2.0200 ,,,,
-0.7296 ,2.1000 ,,,,
-0.7264 ,2.1800 ,,,,
-0.7232 ,2.3400 ,,,,
-0.7200 ,2.5000 ,,,,
-0.7168 ,2.6200 ,,,,
-0.7136 ,2.7000 ,,,,
-0.7104 ,2.7800 ,,,,
-0.7072 ,2.8200 ,,,,
-0.7040 ,2.9400 ,,,,
-0.7008 ,3.0200 ,,,,
-0.6976 ,3.0600 ,,,,
-0.6944 ,2.9800 ,,,,
-0.6912 ,2.9000 ,,,,
-0.6880 ,2.9000 ,,,,
-0.6848 ,2.9000 ,,,,
-0.6816 ,2.8600 ,,,,
-0.6784 ,2.7800 ,,,,
-0.6752 ,2.6200 ,,,,
-0.6720 ,2.5000 ,,,,
-0.6688 ,2.4600 ,,,,
-0.6656 ,2.4200 ,,,,
-0.6624 ,2.3400 ,,,,
-0.6592 ,2.1800 ,,,,
-0.6560 ,2.0600 ,,,,
-0.6528 ,2.0200 ,,,,
-0.6496 ,2.0200 ,,,,
-0.6464 ,1.9800 ,,,,
-0.6432 ,1.8200 ,,,,
-0.6400 ,1.6600 ,,,,
-0.6368 ,1.6200 ,,,,
-0.6336 ,1.6200 ,,,,
-0.6304 ,1.5800 ,,,,
-0.6272 ,1.5000 ,,,,
-0.6240 ,1.3000 ,,,,
-0.6208 ,1.1800 ,,,,
-0.6176 ,1.1800 ,,,,
-0.6144 ,1.2200 ,,,,
-0.6112 ,1.1400 ,,,,
-0.6080 ,0.9800 ,,,,
-0.6048 ,0.8200 ,,,,
-0.6016 ,0.8200 ,,,,
-0.5984 ,0.9000 ,,,,
-0.5952 ,0.8600 ,,,,
-0.5920 ,0.6600 ,,,,
-0.5888 ,0.5400 ,,,,
-0.5856 ,0.5000 ,,,,
-0.5824 ,0.5800 ,,,,
-0.5792 ,0.5400 ,,,,
-0.5760 ,0.4200 ,,,,
-0.5728 ,0.2600 ,,,,
-0.5696 ,0.2200 ,,,,
-0.5664 ,0.2600 ,,,,
-0.5632 ,0.3400 ,,,,
-0.5600 ,0.2600 ,,,,
-0.5568 ,0.1000 ,,,,
-0.5536 ,0.0200 ,,,,
-0.5504 ,0.0600 ,,,,
-0.5472 ,0.1800 ,,,,
-0.5440 ,0.1400 ,,,,
-0.5408 ,0.0200 ,,,,
-0.5376 ,-0.1000 ,,,,
-0.5344 ,-0.0600 ,,,,
-0.5312 ,0.0600 ,,,,
-0.5280 ,0.1000 ,,,,
-0.5248 ,0.0200 ,,,,
-0.5216 ,-0.1000 ,,,,
-0.5184 ,-0.1000 ,,,,
-0.5152 ,0.0600 ,,,,
-0.5120 ,0.1400 ,,,,
-0.5088 ,0.1000 ,,,,
-0.5056 ,-0.0200 ,,,,
-0.5024 ,-0.0600 ,,,,
-0.4992 ,0.1000 ,,,,
-0.4960 ,0.1800 ,,,,
-0.4928 ,0.1800 ,,,,
-0.4896 ,0.0600 ,,,,
-0.4864 ,0.0600 ,,,,
-0.4832 ,0.1800 ,,,,
-0.4800 ,0.3000 ,,,,
-0.4768 ,0.3000 ,,,,
-0.4736 ,0.2600 ,,,,
-0.4704 ,0.1800 ,,,,
-0.4672 ,0.2600 ,,,,
-0.4640 ,0.3800 ,,,,
-0.4608 ,0.4200 ,,,,
-0.4576 ,0.3800 ,,,,
-0.4544 ,0.3000 ,,,,
-0.4512 ,0.3000 ,,,,
-0.4480 ,0.4600 ,,,,
-0.4448 ,0.5400 ,,,,
-0.4416 ,0.5000 ,,,,
-0.4384 ,0.3400 ,,,,
-0.4352 ,0.3400 ,,,,
-0.4320 ,0.4600 ,,,,
-0.4288 ,0.5400 ,,,,
-0.4256 ,0.5000 ,,,,
-0.4224 ,0.3800 ,,,,
-0.4192 ,0.3400 ,,,,
-0.4160 ,0.4200 ,,,,
-0.4128 ,0.5000 ,,,,
-0.4096 ,0.4600 ,,,,
-0.4064 ,0.3000 ,,,,
-0.4032 ,0.2600 ,,,,
-0.4000 ,0.2600 ,,,,
-0.3968 ,0.3400 ,,,,
-0.3936 ,0.3400 ,,,,
-0.3904 ,0.2200 ,,,,
-0.3872 ,0.1000 ,,,,
-0.3840 ,0.1000 ,,,,
-0.3808 ,0.1800 ,,,,
-0.3776 ,0.2200 ,,,,
-0.3744 ,0.1000 ,,,,
-0.3712 ,-0.0600 ,,,,
-0.3680 ,-0.1000 ,,,,
-0.3648 ,-0.0200 ,,,,
-0.3616 ,0.0200 ,,,,
-0.3584 ,-0.0600 ,,,,
-0.3552 ,-0.2600 ,,,,
-0.3520 ,-0.3000 ,,,,
-0.3488 ,-0.2200 ,,,,
-0.3456 ,-0.1000 ,,,,
-0.3424 ,-0.2200 ,,,,
-0.3392 ,-0.3800 ,,,,
-0.3360 ,-0.5000 ,,,,
-0.3328 ,-0.4600 ,,,,
-0.3296 ,-0.3000 ,,,,
-0.3264 ,-0.3400 ,,,,
-0.3232 ,-0.5000 ,,,,
-0.3200 ,-0.6600 ,,,,
-0.3168 ,-0.6200 ,,,,
-0.3136 ,-0.5400 ,,,,
-0.3104 ,-0.5400 ,,,,
-0.3072 ,-0.6600 ,,,,
-0.3040 ,-0.7800 ,,,,
-0.3008 ,-0.7400 ,,,,
-0.2976 ,-0.7000 ,,,,
-0.2944 ,-0.6600 ,,,,
-0.2912 ,-0.7400 ,,,,
-0.2880 ,-0.8200 ,,,,
-0.2848 ,-0.8600 ,,,,
-0.2816 ,-0.8200 ,,,,
-0.2784 ,-0.7400 ,,,,
-0.2752 ,-0.7800 ,,,,
-0.2720 ,-0.8600 ,,,,
-0.2688 ,-0.9000 ,,,,
-0.2656 ,-0.9000 ,,,,
-0.2624 ,-0.8200 ,,,,
-0.2592 ,-0.8600 ,,,,
-0.2560 ,-0.9000 ,,,,
-0.2528 ,-0.9800 ,,,,
-0.2496 ,-0.9400 ,,,,
-0.2464 ,-0.8600 ,,,,
-0.2432 ,-0.9000 ,,,,
-0.2400 ,-0.9800 ,,,,
-0.2368 ,-0.9800 ,,,,
-0.2336 ,-0.9800 ,,,,
-0.2304 ,-0.9400 ,,,,
-0.2272 ,-0.9400 ,,,,
-0.2240 ,-0.9800 ,,,,
-0.2208 ,-1.0200 ,,,,
-0.2176 ,-1.0200 ,,,,
-0.2144 ,-0.9800 ,,,,
-0.2112 ,-0.9400 ,,,,
-0.2080 ,-1.0200 ,,,,
-0.2048 ,-0.9800 ,,,,
-0.2016 ,-1.0200 ,,,,
-0.1984 ,-1.0200 ,,,,
-0.1952 ,-0.9800 ,,,,
-0.1920 ,-0.9800 ,,,,
-0.1888 ,-1.0600 ,,,,
-0.1856 ,-1.0200 ,,,,
-0.1824 ,-1.0200 ,,,,
-0.1792 ,-1.0200 ,,,,
-0.1760 ,-0.9800 ,,,,
-0.1728 ,-1.0600 ,,,,
-0.1696 ,-1.0600 ,,,,
-0.1664 ,-1.0600 ,,,,
-0.1632 ,-1.0200 ,,,,
-0.1600 ,-1.0200 ,,,,
-0.1568 ,-1.0600 ,,,,
-0.1536 ,-1.0600 ,,,,
-0.1504 ,-1.0600 ,,,,
-0.1472 ,-1.0600 ,,,,
-0.1440 ,-1.1000 ,,,,
-0.1408 ,-1.0600 ,,,,
-0.1376 ,-1.1000 ,,,,
-0.1344 ,-1.1400 ,,,,
-0.1312 ,-1.1000 ,,,,
-0.1280 ,-1.1000 ,,,,
-0.1248 ,-1.1400 ,,,,
-0.1216 ,-1.1400 ,,,,
-0.1184 ,-1.1800 ,,,,
-0.1152 ,-1.1800 ,,,,
-0.1120 ,-1.1800 ,,,,
-0.1088 ,-1.2200 ,,,,
-0.1056 ,-1.1800 ,,,,
-0.1024 ,-1.2200 ,,,,
-0.0992 ,-1.2200 ,,,,
-0.0960 ,-1.1800 ,,,,
-0.0928 ,-1.1800 ,,,,
-0.0896 ,-1.1800 ,,,,
-0.0864 ,-1.1400 ,,,,
-0.0832 ,-1.1000 ,,,,
-0.0800 ,-1.0600 ,,,,
-0.0768 ,-0.9800 ,,,,
-0.0736 ,-0.9000 ,,,,
-0.0704 ,-0.7800 ,,,,
-0.0672 ,-0.6600 ,,,,
-0.0640 ,-0.5400 ,,,,
-0.0608 ,-0.3800 ,,,,
-0.0576 ,-0.2600 ,,,,
-0.0544 ,-0.1000 ,,,,
-0.0512 ,0.1400 ,,,,
-0.0480 ,0.3000 ,,,,
-0.0448 ,0.5000 ,,,,
-0.0416 ,0.7000 ,,,,
-0.0384 ,0.9000 ,,,,
-0.0352 ,1.1000 ,,,,
-0.0320 ,1.3000 ,,,,
-0.0288 ,1.4600 ,,,,
-0.0256 ,1.7000 ,,,,
-0.0224 ,1.9000 ,,,,
-0.0192 ,2.1400 ,,,,
-0.0160 ,2.2200 ,,,,
-0.0128 ,2.3000 ,,,,
-0.0096 ,2.3800 ,,,,
-0.0064 ,2.5400 ,,,,
-0.0032 ,2.7000 ,,,,
0.0000 ,2.8200 ,,,,
0.0032 ,2.8200 ,,,,
0.0064 ,2.8200 ,,,,
0.0096 ,2.8600 ,,,,
0.0128 ,2.9800 ,,,,
0.0160 ,3.0200 ,,,,
0.0192 ,2.9800 ,,,,
0.0224 ,2.8600 ,,,,
0.0256 ,2.7800 ,,,,
0.0288 ,2.8200 ,,,,
0.0320 ,2.7800 ,,,,
0.0352 ,2.7000 ,,,,
0.0384 ,2.5400 ,,,,
0.0416 ,2.4200 ,,,,
0.0448 ,2.3400 ,,,,
0.0480 ,2.3800 ,,,,
0.0512 ,2.3000 ,,,,
0.0544 ,2.1400 ,,,,
0.0576 ,2.0200 ,,,,
0.0608 ,1.9400 ,,,,
0.0640 ,1.9800 ,,,,
0.0672 ,1.9400 ,,,,
0.0704 ,1.8200 ,,,,
0.0736 ,1.6200 ,,,,
0.0768 ,1.5000 ,,,,
0.0800 ,1.5400 ,,,,
0.0832 ,1.5400 ,,,,
0.0864 ,1.4600 ,,,,
0.0896 ,1.3000 ,,,,
0.0928 ,1.1800 ,,,,
0.0960 ,1.1400 ,,,,
0.0992 ,1.1800 ,,,,
0.1024 ,1.1400 ,,,,
0.1056 ,1.0200 ,,,,
0.1088 ,0.8600 ,,,,
0.1120 ,0.8200 ,,,,
0.1152 ,0.9000 ,,,,
0.1184 ,0.9000 ,,,,
0.1216 ,0.7400 ,,,,
0.1248 ,0.5800 ,,,,
0.1280 ,0.5000 ,,,,
0.1312 ,0.5800 ,,,,
0.1344 ,0.6200 ,,,,
0.1376 ,0.5000 ,,,,
0.1408 ,0.3400 ,,,,
0.1440 ,0.2600 ,,,,
0.1472 ,0.3000 ,,,,
0.1504 ,0.3800 ,,,,
0.1536 ,0.3400 ,,,,
0.1568 ,0.1800 ,,,,
0.1600 ,0.0600 ,,,,
0.1632 ,0.0600 ,,,,
0.1664 ,0.1800 ,,,,
0.1696 ,0.1800 ,,,,
0.1728 ,0.0600 ,,,,
0.1760 ,-0.0600 ,,,,
0.1792 ,-0.0600 ,,,,
0.1824 ,0.0600 ,,,,
0.1856 ,0.1000 ,,,,
0.1888 ,0.0600 ,,,,
0.1920 ,-0.0600 ,,,,
0.1952 ,-0.1000 ,,,,
0.1984 ,0.0200 ,,,,
0.2016 ,0.1000 ,,,,
0.2048 ,0.1000 ,,,,
0.2080 ,-0.0200 ,,,,
0.2112 ,-0.0600 ,,,,
0.2144 ,0.0200 ,,,,
0.2176 ,0.1800 ,,,,
0.2208 ,0.1800 ,,,,
0.2240 ,0.1400 ,,,,
0.2272 ,0.0600 ,,,,
0.2304 ,0.1400 ,,,,
0.2336 ,0.2600 ,,,,
0.2368 ,0.3400 ,,,,
0.2400 ,0.3000 ,,,,
0.2432 ,0.2200 ,,,,
0.2464 ,0.2600 ,,,,
0.2496 ,0.3800 ,,,,
0.2528 ,0.5000 ,,,,
0.2560 ,0.4600 ,,,,
0.2592 ,0.3800 ,,,,
0.2624 ,0.3400 ,,,,
0.2656 ,0.4200 ,,,,
0.2688 ,0.5400 ,,,,
0.2720 ,0.5400 ,,,,
0.2752 ,0.4600 ,,,,
0.2784 ,0.3400 ,,,,
0.2816 ,0.4200 ,,,,
0.2848 ,0.5000 ,,,,
0.2880 ,0.5400 ,,,,
0.2912 ,0.4200 ,,,,
0.2944 ,0.3000 ,,,,
0.2976 ,0.2600 ,,,,
0.3008 ,0.3800 ,,,,
0.3040 ,0.4600 ,,,,
0.3072 ,0.3400 ,,,,
0.3104 ,0.1800 ,,,,
0.3136 ,0.1000 ,,,,
0.3168 ,0.2200 ,,,,
0.3200 ,0.2600 ,,,,
0.3232 ,0.2200 ,,,,
0.3264 ,0.0600 ,,,,
0.3296 ,-0.0600 ,,,,
0.3328 ,0.0200 ,,,,
0.3360 ,0.1000 ,,,,
0.3392 ,0.0600 ,,,,
0.3424 ,-0.1000 ,,,,
0.3456 ,-0.2200 ,,,,
0.3488 ,-0.1800 ,,,,
0.3520 ,-0.1000 ,,,,
0.3552 ,-0.0600 ,,,,
0.3584 ,-0.2200 ,,,,
0.3616 ,-0.3800 ,,,,
0.3648 ,-0.3800 ,,,,
0.3680 ,-0.2200 ,,,,
0.3712 ,-0.1800 ,,,,
0.3744 ,-0.3000 ,,,,
0.3776 ,-0.4600 ,,,,
0.3808 ,-0.5000 ,,,,
0.3840 ,-0.4200 ,,,,
0.3872 ,-0.3000 ,,,,
0.3904 ,-0.3800 ,,,,
0.3936 ,-0.5400 ,,,,
0.3968 ,-0.6200 ,,,,
0.4000 ,-0.5800 ,,,,
0.4032 ,-0.4600 ,,,,
0.4064 ,-0.5400 ,,,,
0.4096 ,-0.6600 ,,,,
0.4128 ,-0.7400 ,,,,
0.4160 ,-0.7000 ,,,,
0.4192 ,-0.6200 ,,,,
0.4224 ,-0.6200 ,,,,
0.4256 ,-0.7000 ,,,,
0.4288 ,-0.8200 ,,,,
0.4320 ,-0.8200 ,,,,
0.4352 ,-0.7400 ,,,,
0.4384 ,-0.7400 ,,,,
0.4416 ,-0.8200 ,,,,
0.4448 ,-0.9000 ,,,,
0.4480 ,-0.9000 ,,,,
0.4512 ,-0.9000 ,,,,
0.4544 ,-0.8200 ,,,,
0.4576 ,-0.8600 ,,,,
0.4608 ,-0.9400 ,,,,
0.4640 ,-0.9800 ,,,,
0.4672 ,-0.9400 ,,,,
0.4704 ,-0.9000 ,,,,
0.4736 ,-0.9400 ,,,,
0.4768 ,-0.9400 ,,,,
0.4800 ,-0.9800 ,,,,
0.4832 ,-0.9800 ,,,,
0.4864 ,-0.9400 ,,,,
0.4896 ,-0.9400 ,,,,
0.4928 ,-0.9800 ,,,,
0.4960 ,-0.9800 ,,,,
0.4992 ,-1.0200 ,,,,
0.5024 ,-0.9400 ,,,,
0.5056 ,-0.9800 ,,,,
0.5088 ,-0.9800 ,,,,
0.5120 ,-1.0200 ,,,,
0.5152 ,-1.0200 ,,,,
0.5184 ,-0.9800 ,,,,
0.5216 ,-0.9800 ,,,,
0.5248 ,-0.9800 ,,,,
0.5280 ,-1.0200 ,,,,
0.5312 ,-1.0200 ,,,,
0.5344 ,-0.9800 ,,,,
0.5376 ,-0.9800 ,,,,
0.5408 ,-0.9800 ,,,,
0.5440 ,-0.9800 ,,,,
0.5472 ,-1.0200 ,,,,
0.5504 ,-1.0200 ,,,,
0.5536 ,-0.9800 ,,,,
0.5568 ,-0.9800 ,,,,
0.5600 ,-1.0200 ,,,,
0.5632 ,-1.0200 ,,,,
0.5664 ,-1.0600 ,,,,
0.5696 ,-1.0200 ,,,,
0.5728 ,-1.0600 ,,,,
0.5760 ,-1.0600 ,,,,
0.5792 ,-1.1000 ,,,,
0.5824 ,-1.1000 ,,,,
0.5856 ,-1.1400 ,,,,
0.5888 ,-1.1400 ,,,,
0.5920 ,-1.1400 ,,,,
0.5952 ,-1.1400 ,,,,
0.5984 ,-1.1400 ,,,,
0.6016 ,-1.1800 ,,,,
0.6048 ,-1.1800 ,,,,
0.6080 ,-1.1800 ,,,,
0.6112 ,-1.1800 ,,,,
0.6144 ,-1.2200 ,,,,
0.6176 ,-1.1800 ,,,,
0.6208 ,-1.1800 ,,,,
0.6240 ,-1.1400 ,,,,
0.6272 ,-1.1400 ,,,,
0.6304 ,-1.1000 ,,,,
0.6336 ,-1.0200 ,,,,
0.6368 ,-0.9800 ,,,,
0.6400 ,-0.9000 ,,,,
0.6432 ,-0.8200 ,,,,
0.6464 ,-0.7000 ,,,,
0.6496 ,-0.6200 ,,,,
0.6528 ,-0.4600 ,,,,
0.6560 ,-0.3000 ,,,,
0.6592 ,-0.1400 ,,,,
0.6624 ,0.0200 ,,,,
0.6656 ,0.2200 ,,,,
0.6688 ,0.3800 ,,,,
0.6720 ,0.5800 ,,,,
0.6752 ,0.7800 ,,,,
0.6784 ,1.0200 ,,,,
0.6816 ,1.2200 ,,,,
0.6848 ,1.3800 ,,,,
0.6880 ,1.5800 ,,,,
0.6912 ,1.7400 ,,,,
0.6944 ,1.9800 ,,,,
0.6976 ,2.1800 ,,,,
0.7008 ,2.2600 ,,,,
0.7040 ,2.3400 ,,,,
0.7072 ,2.4200 ,,,,
0.7104 ,2.5800 ,,,,
0.7136 ,2.7400 ,,,,
0.7168 ,2.8200 ,,,,
0.7200 ,2.8200 ,,,,
0.7232 ,2.8200 ,,,,
0.7264 ,2.9000 ,,,,
0.7296 ,2.9800 ,,,,
0.7328 ,2.9800 ,,,,
0.7360 ,2.9000 ,,,,
0.7392 ,2.7800 ,,,,
0.7424 ,2.7400 ,,,,
0.7456 ,2.7400 ,,,,
0.7488 ,2.7400 ,,,,
0.7520 ,2.6200 ,,,,
0.7552 ,2.4600 ,,,,
0.7584 ,2.3000 ,,,,
0.7616 ,2.2200 ,,,,
0.7648 ,2.3000 ,,,,
0.7680 ,2.2200 ,,,,
0.7712 ,2.1000 ,,,,
0.7744 ,1.9000 ,,,,
0.7776 ,1.8200 ,,,,
0.7808 ,1.8200 ,,,,
0.7840 ,1.8200 ,,,,
0.7872 ,1.6600 ,,,,
0.7904 ,1.4600 ,,,,
0.7936 ,1.3800 ,,,,
0.7968 ,1.3800 ,,,,
0.8000 ,1.3800 ,,,,
0.8032 ,1.3000 ,,,,
0.8064 ,1.1000 ,,,,
0.8096 ,0.9800 ,,,,
0.8128 ,0.9400 ,,,,
0.8160 ,1.0200 ,,,,
0.8192 ,0.9800 ,,,,
0.8224 ,0.8200 ,,,,
0.8256 ,0.6200 ,,,,
0.8288 ,0.5800 ,,,,
0.8320 ,0.6600 ,,,,
0.8352 ,0.6600 ,,,,
0.8384 ,0.4600 ,,,,
0.8416 ,0.3000 ,,,,
0.8448 ,0.2600 ,,,,
0.8480 ,0.3400 ,,,,
0.8512 ,0.3800 ,,,,
0.8544 ,0.2600 ,,,,
0.8576 ,0.0600 ,,,,
0.8608 ,0.0600 ,,,,
0.8640 ,0.1000 ,,,,
0.8672 ,0.1800 ,,,,
0.8704 ,0.1000 ,,,,
0.8736 ,-0.0600 ,,,,
0.8768 ,-0.1400 ,,,,
0.8800 ,-0.1000 ,,,,
0.8832 ,0.0200 ,,,,
0.8864 ,0.0200 ,,,,
0.8896 ,-0.1400 ,,,,
0.8928 ,-0.2600 ,,,,
0.8960 ,-0.1800 ,,,,
0.8992 ,-0.0200 ,,,,
0.9024 ,0.0200 ,,,,
0.9056 ,-0.1000 ,,,,
0.9088 ,-0.1800 ,,,,
0.9120 ,-0.1800 ,,,,
0.9152 ,-0.0200 ,,,,
0.9184 ,0.0600 ,,,,
0.9216 ,0.0200 ,,,,
0.9248 ,-0.0600 ,,,,
0.9280 ,-0.0600 ,,,,
0.9312 ,0.0600 ,,,,
0.9344 ,0.1800 ,,,,
0.9376 ,0.2200 ,,,,
0.9408 ,0.1000 ,,,,
0.9440 ,0.0600 ,,,,
0.9472 ,0.1400 ,,,,
0.9504 ,0.3000 ,,,,
0.9536 ,0.3000 ,,,,
0.9568 ,0.1800 ,,,,
0.9600 ,0.1800 ,,,,
0.9632 ,0.2200 ,,,,
0.9664 ,0.3400 ,,,,
0.9696 ,0.4200 ,,,,
0.9728 ,0.3400 ,,,,
0.9760 ,0.2600 ,,,,
0.9792 ,0.2600 ,,,,
0.9824 ,0.3800 ,,,,
0.9856 ,0.4200 ,,,,
0.9888 ,0.3400 ,,,,
0.9920 ,0.2600 ,,,,
0.9952 ,0.2200 ,,,,
0.9984 ,0.3000 ,,,,
1.0020 ,0.3800 ,,,,
1.0050 ,0.3800 ,,,,
1.0080 ,0.1800 ,,,,
1.0110 ,0.1000 ,,,,
1.0140 ,0.1800 ,,,,
1.0180 ,0.3000 ,,,,
1.0210 ,0.3000 ,,,,
1.0240 ,0.1400 ,,,,
1.0270 ,0.0200 ,,,,
1.0300 ,0.0600 ,,,,
1.0340 ,0.1400 ,,,,
1.0370 ,0.1800 ,,,,
1.0400 ,0.0600 ,,,,
1.0430 ,-0.1000 ,,,,
1.0460 ,-0.1400 ,,,,
1.0500 ,-0.0200 ,,,,
1.0530 ,0.0200 ,,,,
1.0560 ,-0.1000 ,,,,
1.0590 ,-0.2600 ,,,,
1.0620 ,-0.3400 ,,,,
1.0660 ,-0.2200 ,,,,
1.0690 ,-0.1400 ,,,,
1.0720 ,-0.2200 ,,,,
1.0750 ,-0.3400 ,,,,
1.0780 ,-0.4600 ,,,,
1.0820 ,-0.4200 ,,,,
1.0850 ,-0.3400 ,,,,
1.0880 ,-0.3400 ,,,,
1.0910 ,-0.5000 ,,,,
1.0940 ,-0.6600 ,,,,
1.0980 ,-0.6200 ,,,,
1.1010 ,-0.5400 ,,,,
1.1040 ,-0.5400 ,,,,
1.1070 ,-0.6200 ,,,,
1.1100 ,-0.7800 ,,,,
1.1140 ,-0.8600 ,,,,
1.1170 ,-0.7400 ,,,,
1.1200 ,-0.7400 ,,,,
1.1230 ,-0.7800 ,,,,
1.1260 ,-0.9000 ,,,,
1.1300 ,-0.9400 ,,,,
1.1330 ,-0.9000 ,,,,
1.1360 ,-0.8600 ,,,,
1.1390 ,-0.8600 ,,,,
1.1420 ,-0.9800 ,,,,
1.1460 ,-1.0200 ,,,,
1.1490 ,-1.0200 ,,,,
1.1520 ,-0.9800 ,,,,
1.1550 ,-0.9800 ,,,,
1.1580 ,-1.0600 ,,,,
1.1620 ,-1.1000 ,,,,
1.1650 ,-1.0600 ,,,,
1.1680 ,-1.0600 ,,,,
1.1710 ,-1.0600 ,,,,
1.1740 ,-1.0600 ,,,,
1.1780 ,-1.1000 ,,,,
1.1810 ,-1.1400 ,,,,
1.1840 ,-1.0600 ,,,,
1.1870 ,-1.0600 ,,,,
1.1900 ,-1.1000 ,,,,
1.1940 ,-1.1400 ,,,,
1.1970 ,-1.1400 ,,,,
1.2000 ,-1.1000 ,,,,
1.2030 ,-1.1000 ,,,,
1.2060 ,-1.0600 ,,,,
1.2100 ,-1.1000 ,,,,
1.2130 ,-1.1800 ,,,,
1.2160 ,-1.1000 ,,,,
1.2190 ,-1.1000 ,,,,
1.2220 ,-1.1000 ,,,,
1.2260 ,-1.1000 ,,,,
1.2290 ,-1.1400 ,,,,
1.2320 ,-1.1400 ,,,,
1.2350 ,-1.1000 ,,,,
1.2380 ,-1.1000 ,,,,
1.2420 ,-1.1400 ,,,,
1.2450 ,-1.1400 ,,,,
1.2480 ,-1.1800 ,,,,
1.2510 ,-1.1800 ,,,,
1.2540 ,-1.1400 ,,,,
1.2580 ,-1.1400 ,,,,
1.2610 ,-1.1800 ,,,,
1.2640 ,-1.1800 ,,,,
1.2670 ,-1.1800 ,,,,
1.2700 ,-1.1800 ,,,,
1.2740 ,-1.1800 ,,,,
1.2770 ,-1.2600 ,,,,
1.2800 ,-1.2600 ,,,,
1.2830 ,-1.2200 ,,,,
1.2860 ,-1.2600 ,,,,
1.2900 ,-1.2600 ,,,,
1.2930 ,-1.2600 ,,,,
1.2960 ,-1.2600 ,,,,
1.2990 ,-1.3000 ,,,,
1.3020 ,-1.2600 ,,,,
1.3060 ,-1.2200 ,,,,
1.3090 ,-1.2600 ,,,,
1.3120 ,-1.2200 ,,,,
1.3150 ,-1.1800 ,,,,
1.3180 ,-1.1400 ,,,,
1.3220 ,-1.1000 ,,,,
1.3250 ,-0.9800 ,,,,
1.3280 ,-0.9000 ,,,,
1.3310 ,-0.8200 ,,,,
1.3340 ,-0.7000 ,,,,
1.3380 ,-0.5400 ,,,,
1.3410 ,-0.4200 ,,,,
1.3440 ,-0.2600 ,,,,
1.3470 ,-0.0600 ,,,,
1.3500 ,0.1000 ,,,,
1.3540 ,0.3000 ,,,,
1.3570 ,0.5000 ,,,,
1.3600 ,0.7000 ,,,,
1.3630 ,0.9400 ,,,,
1.3660 ,1.1000 ,,,,
1.3700 ,1.2600 ,,,,
1.3730 ,1.5000 ,,,,
1.3760 ,1.7000 ,,,,
1.3790 ,1.9400 ,,,,
1.3820 ,2.1000 ,,,,
1.3860 ,2.1400 ,,,,
1.3890 ,2.2200 ,,,,
1.3920 ,2.3400 ,,,,
1.3950 ,2.5000 ,,,,
1.3980 ,2.5800 ,,,,
1.4020 ,2.6200 ,,,,
1.4050 ,2.6200 ,,,,
1.4080 ,2.6600 ,,,,
1.4110 ,2.7400 ,,,,
1.4140 ,2.7800 ,,,,
1.4180 ,2.7800 ,,,,
1.4210 ,2.7000 ,,,,
1.4240 ,2.5800 ,,,,
