TIME,CH1,SBP,DBP,Model,TBS1102C
0.016,-0.74,,,,
0.0192,-0.82,,,,
0.0224,-0.78,,,,
0.0256,-0.7,,,,
0.0288,-0.62,,,,
0.032,-0.74,,,,
0.0352,-0.74,,,,
0.0384,-0.74,,,,
0.0416,-0.66,,,,
0.0448,-0.66,,,,
0.048,-0.66,,,,
0.0512,-0.7,,,,
0.0544,-0.78,,,,
0.0576,-0.66,,,,
0.0608,-0.66,,,,
0.064,-0.7,,,,
0.0672,-0.74,,,,
0.0704,-0.82,,,,
0.0736,-0.82,,,,
0.0768,-0.78,,,,
0.08,-0.78,,,,
0.0832,-0.86,,,,
0.0864,-0.86,,,,
0.0896,-0.9,,,,
0.0928,-0.86,,,,
0.096,-0.86,,,,
0.0992,-0.94,,,,
0.1024,-0.98,,,,
0.1056,-0.94,,,,
0.1088,-0.98,,,,
0.112,-0.98,,,,
0.1152,-0.98,,,,
0.1184,-1.02,,,,
0.1216,-1.02,,,,
0.1248,-0.98,,,,
0.128,-1.02,,,,
0.1312,-0.94,,,,
0.1344,-1.02,,,,
0.1376,-1.02,,,,
0.1408,-1.02,,,,
0.144,-1.02,,,,
0.1472,-1.02,,,,
0.1504,-1.06,,,,
0.1536,-1.06,,,,
0.1568,-1.06,,,,
0.16,-1.06,,,,
0.1632,-1.06,,,,
0.1664,-1.14,,,,
0.1696,-1.14,,,,
0.1728,-1.22,,,,
0.176,-1.22,,,,
0.1792,-1.26,,,,
0.1824,-1.3,,,,
0.1856,-1.38,,,,
0.1888,-1.42,,,,
0.192,-1.46,,,,
0.1952,-1.5,,,,
0.1984,-1.54,,,,
0.2016,-1.58,,,,
0.2048,-1.66,,,,
0.208,-1.66,,,,
0.2112,-1.7,,,,
0.2144,-1.7,,,,
0.2176,-1.74,,,,
0.2208,-1.74,,,,
0.224,-1.74,,,,
0.2272,-1.74,,,,
0.2304,-1.74,,,,
0.2336,-1.74,,,,
0.2368,-1.7,,,,
0.24,-1.66,,,,
0.2432,-1.62,,,,
0.2464,-1.46,,,,
0.2496,-1.38,,,,
0.2528,-1.18,,,,
0.256,-1.06,,,,
0.2592,-0.82,,,,
0.2624,-0.58,,,,
0.2656,-0.38,,,,
0.2688,-0.14,,,,
0.272,0.18,,,,
0.2752,0.46,,,,
0.2784,0.78,,,,
0.2816,1.22,,,,
0.2848,1.54,,,,
0.288,1.82,,,,
0.2912,2.1,,,,
0.2944,2.3,,,,
0.2976,2.58,,,,
0.3008,2.82,,,,
0.304,3.1,,,,
0.3072,3.38,,,,
0.3104,3.62,,,,
0.3136,3.66,,,,
0.3168,3.7,,,,
0.32,3.7,,,,
0.3232,3.66,,,,
0.3264,3.7,,,,
0.3296,3.7,,,,
0.3328,3.7,,,,
0.336,3.7,,,,
0.3392,3.66,,,,
0.3424,3.66,,,,
0.3456,3.66,,,,
0.3488,3.66,,,,
0.352,3.7,,,,
0.3552,3.66,,,,
0.3584,3.66,,,,
0.3616,3.62,,,,
0.3648,3.5,,,,
0.368,3.18,,,,
0.3712,2.94,,,,
0.3744,2.82,,,,
0.3776,2.78,,,,
0.3808,2.7,,,,
0.384,2.5,,,,
0.3872,2.34,,,,
0.3904,2.22,,,,
0.3936,2.22,,,,
0.3968,2.22,,,,
0.4,2.18,,,,
0.4032,2.02,,,,
0.4064,1.94,,,,
0.4096,1.98,,,,
0.4128,1.98,,,,
0.416,2.02,,,,
0.4192,1.98,,,,
0.4224,1.86,,,,
0.4256,1.82,,,,
0.4288,1.9,,,,
0.432,1.94,,,,
0.4352,1.98,,,,
0.4384,1.86,,,,
0.4416,1.86,,,,
0.4448,1.86,,,,
0.448,1.94,,,,
0.4512,1.98,,,,
0.4544,1.94,,,,
0.4576,1.86,,,,
0.4608,1.82,,,,
0.464,1.9,,,,
0.4672,1.9,,,,
0.4704,1.9,,,,
0.4736,1.78,,,,
0.4768,1.7,,,,
0.48,1.7,,,,
0.4832,1.74,,,,
0.4864,1.66,,,,
0.4896,1.54,,,,
0.4928,1.34,,,,
0.496,1.26,,,,
0.4992,1.3,,,,
0.5024,1.26,,,,
0.5056,1.14,,,,
0.5088,0.94,,,,
0.512,0.78,,,,
0.5152,0.82,,,,
0.5184,0.82,,,,
0.5216,0.74,,,,
0.5248,0.46,,,,
0.528,0.38,,,,
0.5312,0.34,,,,
0.5344,0.5,,,,
0.5376,0.42,,,,
0.5408,0.26,,,,
0.544,0.14,,,,
0.5472,0.18,,,,
0.5504,0.3,,,,
0.5536,0.3,,,,
0.5568,0.18,,,,
0.56,0.06,,,,
0.5632,0.1,,,,
0.5664,0.22,,,,
0.5696,0.34,,,,
0.5728,0.3,,,,
0.576,0.18,,,,
0.5792,0.18,,,,
0.5824,0.26,,,,
0.5856,0.42,,,,
0.5888,0.42,,,,
0.592,0.3,,,,
0.5952,0.22,,,,
0.5984,0.3,,,,
0.6016,0.42,,,,
0.6048,0.46,,,,
0.608,0.3,,,,
0.6112,0.22,,,,
0.6144,0.22,,,,
0.6176,0.34,,,,
0.6208,0.34,,,,
0.624,0.18,,,,
0.6272,0.06,,,,
0.6304,-0.02,,,,
0.6336,0.1,,,,
0.6368,0.14,,,,
0.64,0.02,,,,
0.6432,-0.22,,,,
0.6464,-0.26,,,,
0.6496,-0.18,,,,
0.6528,-0.14,,,,
0.656,-0.18,,,,
0.6592,-0.38,,,,
0.6624,-0.5,,,,
0.6656,-0.5,,,,
0.6688,-0.42,,,,
0.672,-0.46,,,,
0.6752,-0.62,,,,
0.6784,-0.7,,,,
0.6816,-0.78,,,,
0.6848,-0.7,,,,
0.688,-0.7,,,,
0.6912,-0.78,,,,
0.6944,-0.9,,,,
0.6976,-0.94,,,,
0.7008,-0.86,,,,
0.704,-0.82,,,,
0.7072,-0.86,,,,
0.7104,-0.98,,,,
0.7136,-1.02,,,,
0.7168,-0.98,,,,
0.72,-0.94,,,,
0.7232,-1.02,,,,
0.7264,-1.06,,,,
0.7296,-1.14,,,,
0.7328,-1.14,,,,
0.736,-1.06,,,,
0.7392,-1.14,,,,
0.7424,-1.22,,,,
0.7456,-1.26,,,,
0.7488,-1.26,,,,
0.752,-1.26,,,,
0.7552,-1.26,,,,
0.7584,-1.38,,,,
0.7616,-1.42,,,,
0.7648,-1.42,,,,
0.768,-1.42,,,,
0.7712,-1.42,,,,
0.7744,-1.46,,,,
0.7776,-1.5,,,,
0.7808,-1.54,,,,
0.784,-1.46,,,,
0.7872,-1.42,,,,
0.7904,-1.46,,,,
0.7936,-1.54,,,,
0.7968,-1.46,,,,
0.8,-1.42,,,,
0.8032,-1.38,,,,
0.8064,-1.42,,,,
0.8096,-1.42,,,,
0.8128,-1.42,,,,
0.816,-1.46,,,,
0.8192,-1.46,,,,
0.8224,-1.46,,,,
0.8256,-1.46,,,,
0.8288,-1.46,,,,
0.832,-1.54,,,,
0.8352,-1.54,,,,
0.8384,-1.54,,,,
0.8416,-1.58,,,,
0.8448,-1.66,,,,
0.848,-1.66,,,,
0.8512,-1.7,,,,
0.8544,-1.74,,,,
0.8576,-1.7,,,,
0.8608,-1.74,,,,
0.864,-1.78,,,,
0.8672,-1.74,,,,
0.8704,-1.78,,,,
0.8736,-1.78,,,,
0.8768,-1.82,,,,
0.88,-1.78,,,,
0.8832,-1.82,,,,
0.8864,-1.82,,,,
0.8896,-1.82,,,,
0.8928,-1.9,,,,
0.896,-1.94,,,,
0.8992,-1.94,,,,
0.9024,-1.98,,,,
0.9056,-2.02,,,,
0.9088,-2.14,,,,
0.912,-2.14,,,,
0.9152,-2.18,,,,
0.9184,-2.22,,,,
0.9216,-2.26,,,,
0.9248,-2.3,,,,
0.928,-2.38,,,,
0.9312,-2.38,,,,
0.9344,-2.42,,,,
0.9376,-2.42,,,,
0.9408,-2.46,,,,
0.944,-2.46,,,,
0.9472,-2.46,,,,
0.9504,-2.46,,,,
0.9536,-2.5,,,,
0.9568,-2.5,,,,
0.96,-2.5,,,,
0.9632,-2.58,,,,
0.9664,-2.54,,,,
0.9696,-2.58,,,,
0.9728,-2.58,,,,
0.976,-2.62,,,,
0.9792,-2.66,,,,
0.9824,-2.62,,,,
0.9856,-2.66,,,,
0.9888,-2.58,,,,
0.992,-2.58,,,,
0.9952,-2.5,,,,
0.9984,-2.38,,,,
1.002,-2.26,,,,
1.005,-2.06,,,,
1.008,-1.9,,,,
1.011,-1.7,,,,
1.014,-1.42,,,,
1.018,-1.14,,,,
1.021,-0.82,,,,
1.024,-0.5,,,,
1.027,-0.18,,,,
1.03,0.18,,,,
1.034,0.5,,,,
1.037,0.94,,,,
1.04,1.22,,,,
1.043,1.58,,,,
1.046,1.82,,,,
1.05,2.02,,,,
1.053,2.22,,,,
1.056,2.42,,,,
1.059,2.66,,,,
1.062,2.98,,,,
1.066,3.22,,,,
1.069,3.46,,,,
1.072,3.58,,,,
1.075,3.58,,,,
1.078,3.54,,,,
1.082,3.58,,,,
1.085,3.62,,,,
1.088,3.54,,,,
1.091,3.46,,,,
1.094,3.22,,,,
1.098,2.98,,,,
1.101,2.86,,,,
1.104,2.82,,,,
1.107,2.74,,,,
1.11,2.5,,,,
1.114,2.26,,,,
1.117,2.14,,,,
1.12,2.18,,,,
1.123,2.14,,,,
1.126,2.02,,,,
1.13,1.86,,,,
1.133,1.74,,,,
1.136,1.74,,,,
1.139,1.78,,,,
1.142,1.7,,,,
1.146,1.58,,,,
1.149,1.46,,,,
1.152,1.46,,,,
1.155,1.5,,,,
1.158,1.5,,,,
1.162,1.38,,,,
1.165,1.3,,,,
1.168,1.26,,,,
1.171,1.34,,,,
1.174,1.38,,,,
1.178,1.3,,,,
1.181,1.22,,,,
1.184,1.14,,,,
1.187,1.18,,,,
1.19,1.3,,,,
1.194,1.34,,,,
1.197,1.26,,,,
1.2,1.18,,,,
1.203,1.18,,,,
1.206,1.3,,,,
1.21,1.38,,,,
1.213,1.34,,,,
1.216,1.26,,,,
1.219,1.18,,,,
1.222,1.3,,,,
1.226,1.34,,,,
1.229,1.3,,,,
1.232,1.18,,,,
1.235,1.1,,,,
1.238,1.06,,,,
1.242,1.14,,,,
1.245,1.1,,,,
1.248,0.9,,,,
1.251,0.7,,,,
1.254,0.66,,,,
1.258,0.66,,,,
1.261,0.62,,,,
1.264,0.42,,,,
1.267,0.18,,,,
1.27,0.06,,,,
1.274,0.1,,,,
1.277,0.1,,,,
1.28,-0.06,,,,
1.283,-0.3,,,,
1.286,-0.42,,,,
1.29,-0.38,,,,
1.293,-0.3,,,,
1.296,-0.38,,,,
1.299,-0.54,,,,
1.302,-0.62,,,,
1.306,-0.54,,,,
1.309,-0.42,,,,
1.312,-0.38,,,,
1.315,-0.5,,,,
1.318,-0.58,,,,
1.322,-0.5,,,,
1.325,-0.34,,,,
1.328,-0.26,,,,
1.331,-0.38,,,,
1.334,-0.46,,,,
1.338,-0.5,,,,
1.341,-0.34,,,,
1.344,-0.22,,,,
1.347,-0.3,,,,
1.35,-0.46,,,,
1.354,-0.54,,,,
1.357,-0.46,,,,
1.36,-0.38,,,,
1.363,-0.42,,,,
1.366,-0.58,,,,
1.37,-0.7,,,,
1.373,-0.66,,,,
1.376,-0.66,,,,
1.379,-0.7,,,,
1.382,-0.78,,,,
1.386,-0.9,,,,
1.389,-0.9,,,,
1.392,-0.86,,,,
1.395,-0.86,,,,
1.398,-0.98,,,,
1.402,-1.1,,,,
1.405,-1.1,,,,
1.408,-1.1,,,,
1.411,-1.14,,,,
1.414,-1.22,,,,
1.418,-1.26,,,,
1.421,-1.34,,,,
1.424,-1.38,,,,
1.427,-1.38,,,,
1.43,-1.46,,,,
1.434,-1.54,,,,
1.437,-1.66,,,,
1.44,-1.62,,,,
1.443,-1.7,,,,
1.446,-1.7,,,,
1.45,-1.86,,,,
1.453,-1.9,,,,
1.456,-1.94,,,,
1.459,-1.98,,,,
1.462,-2.02,,,,
1.466,-2.14,,,,
1.469,-2.18,,,,
1.472,-2.26,,,,
1.475,-2.3,,,,
1.478,-2.34,,,,
1.482,-2.34,,,,
1.485,-2.38,,,,
1.488,-2.46,,,,
1.491,-2.42,,,,
1.494,-2.46,,,,
1.498,-2.42,,,,
1.501,-2.5,,,,
1.504,-2.5,,,,
1.507,-2.5,,,,
1.51,-2.46,,,,
1.514,-2.46,,,,
1.517,-2.46,,,,
1.52,-2.46,,,,
1.523,-2.46,,,,
1.526,-2.5,,,,
1.53,-2.46,,,,
1.533,-2.46,,,,
1.536,-2.46,,,,
1.539,-2.5,,,,
1.542,-2.5,,,,
1.546,-2.54,,,,
1.549,-2.54,,,,
1.552,-2.58,,,,
1.555,-2.62,,,,
1.558,-2.62,,,,
1.562,-2.66,,,,
1.565,-2.7,,,,
1.568,-2.74,,,,
1.571,-2.78,,,,
1.574,-2.74,,,,
1.578,-2.78,,,,
1.581,-2.78,,,,
1.584,-2.82,,,,
1.587,-2.86,,,,
1.59,-2.82,,,,
1.594,-2.78,,,,
1.597,-2.82,,,,
1.6,-2.78,,,,
1.603,-2.78,,,,
1.606,-2.74,,,,
1.61,-2.74,,,,
1.613,-2.66,,,,
1.616,-2.7,,,,
1.619,-2.7,,,,
1.622,-2.66,,,,
1.626,-2.66,,,,
1.629,-2.66,,,,
1.632,-2.66,,,,
1.635,-2.7,,,,
1.638,-2.74,,,,
1.642,-2.78,,,,
1.645,-2.86,,,,
1.648,-2.86,,,,
1.651,-2.94,,,,
1.654,-2.98,,,,
1.658,-3.02,,,,
1.661,-3.06,,,,
1.664,-3.1,,,,
1.667,-3.14,,,,
1.67,-3.18,,,,
1.674,-3.18,,,,
1.677,-3.22,,,,
1.68,-3.22,,,,
1.683,-3.26,,,,
1.686,-3.26,,,,
1.69,-3.26,,,,
1.693,-3.26,,,,
1.696,-3.26,,,,
1.699,-3.26,,,,
1.702,-3.26,,,,
1.706,-3.22,,,,
1.709,-3.26,,,,
1.712,-3.22,,,,
1.715,-3.22,,,,
1.718,-3.18,,,,
1.722,-3.14,,,,
1.725,-3.18,,,,
1.728,-3.1,,,,
1.731,-3.06,,,,
1.734,-2.98,,,,
1.738,-2.94,,,,
1.741,-2.86,,,,
1.744,-2.7,,,,
1.747,-2.58,,,,
1.75,-2.38,,,,
1.754,-2.18,,,,
1.757,-1.94,,,,
1.76,-1.66,,,,
1.763,-1.38,,,,
1.766,-1.1,,,,
1.77,-0.78,,,,
1.773,-0.42,,,,
1.776,-0.1,,,,
1.779,0.3,,,,
1.782,0.62,,,,
1.786,1.02,,,,
1.789,1.38,,,,
1.792,1.74,,,,
1.795,2.02,,,,
1.798,2.26,,,,
1.802,2.5,,,,
1.805,2.78,,,,
1.808,3.02,,,,
1.811,3.34,,,,
1.814,3.58,,,,
1.818,3.7,,,,
1.821,3.66,,,,
1.824,3.66,,,,
1.827,3.7,,,,
1.83,3.66,,,,
1.834,3.66,,,,
1.837,3.7,,,,
1.84,3.66,,,,
1.843,3.62,,,,
1.846,3.5,,,,
1.85,3.18,,,,
1.853,2.86,,,,
1.856,2.74,,,,
1.859,2.66,,,,
1.862,2.54,,,,
1.866,2.3,,,,
1.869,2.1,,,,
1.872,1.98,,,,
1.875,1.98,,,,
1.878,1.98,,,,
1.882,1.78,,,,
1.885,1.66,,,,
1.888,1.54,,,,
1.891,1.58,,,,
1.894,1.62,,,,
1.898,1.58,,,,
1.901,1.46,,,,
1.904,1.42,,,,
1.907,1.42,,,,
1.91,1.5,,,,
1.914,1.58,,,,
1.917,1.5,,,,
1.92,1.5,,,,
1.923,1.5,,,,
1.926,1.58,,,,
1.93,1.7,,,,
1.933,1.74,,,,
1.936,1.66,,,,
1.939,1.62,,,,
1.942,1.66,,,,
1.946,1.78,,,,
1.949,1.82,,,,
1.952,1.78,,,,
1.955,1.66,,,,
1.958,1.66,,,,
1.962,1.7,,,,
1.965,1.78,,,,
1.968,1.7,,,,
1.971,1.54,,,,
1.974,1.38,,,,
1.978,1.42,,,,
1.981,1.46,,,,
1.984,1.34,,,,
1.987,1.14,,,,
1.99,0.98,,,,
1.994,0.94,,,,
1.997,0.98,,,,
2,0.86,,,,
2.003,0.7,,,,
2.006,0.5,,,,
2.01,0.42,,,,
2.013,0.5,,,,
2.016,0.5,,,,
2.019,0.42,,,,
2.022,0.22,,,,
2.026,0.14,,,,
2.029,0.26,,,,
2.032,0.3,,,,
2.035,0.26,,,,
2.038,0.18,,,,
2.042,0.1,,,,
2.045,0.18,,,,
2.048,0.3,,,,
2.051,0.3,,,,
2.054,0.18,,,,
2.058,0.1,,,,
2.061,0.14,,,,
2.064,0.34,,,,
2.067,0.42,,,,
2.07,0.3,,,,
2.074,0.18,,,,
2.077,0.22,,,,
2.08,0.42,,,,
2.083,0.42,,,,
2.086,0.34,,,,
2.09,0.26,,,,
2.093,0.18,,,,
2.096,0.3,,,,
2.099,0.38,,,,
2.102,0.34,,,,
2.106,0.14,,,,
2.109,0.06,,,,
2.112,0.1,,,,
2.115,0.22,,,,
2.118,0.14,,,,
2.122,-0.02,,,,
2.125,-0.18,,,,
2.128,-0.22,,,,
2.131,-0.1,,,,
2.134,-0.14,,,,
2.138,-0.3,,,,
2.141,-0.46,,,,
2.144,-0.54,,,,
2.147,-0.5,,,,
2.15,-0.46,,,,
2.154,-0.58,,,,
2.157,-0.78,,,,
2.16,-0.82,,,,
2.163,-0.78,,,,
2.166,-0.74,,,,
2.17,-0.78,,,,
2.173,-0.9,,,,
2.176,-0.94,,,,
2.179,-0.94,,,,
2.182,-0.9,,,,
2.186,-0.94,,,,
2.189,-1.02,,,,
2.192,-1.1,,,,
2.195,-1.1,,,,
2.198,-1.1,,,,
2.202,-1.06,,,,
2.205,-1.18,,,,
2.208,-1.26,,,,
2.211,-1.34,,,,
2.214,-1.3,,,,
2.218,-1.38,,,,
2.221,-1.46,,,,
2.224,-1.58,,,,
2.227,-1.62,,,,
2.23,-1.62,,,,
2.234,-1.62,,,,
2.237,-1.74,,,,
2.24,-1.82,,,,
2.243,-1.82,,,,
2.246,-1.86,,,,
2.25,-1.86,,,,
2.253,-1.9,,,,
2.256,-1.94,,,,
2.259,-1.98,,,,
2.262,-1.98,,,,
2.266,-1.98,,,,
2.269,-1.94,,,,
2.272,-1.98,,,,
2.275,-1.94,,,,
2.278,-1.94,,,,
2.282,-1.94,,,,
2.285,-1.9,,,,
2.288,-1.94,,,,
2.291,-1.94,,,,
2.294,-1.9,,,,
2.298,-1.94,,,,
2.301,-1.9,,,,
2.304,-1.9,,,,
2.307,-1.94,,,,
2.31,-1.98,,,,
2.314,-1.98,,,,
2.317,-2.02,,,,
2.32,-2.02,,,,
2.323,-2.06,,,,
2.326,-2.1,,,,
2.33,-2.1,,,,
2.333,-2.14,,,,
2.336,-2.18,,,,
2.339,-2.22,,,,
2.342,-2.22,,,,
2.346,-2.22,,,,
2.349,-2.22,,,,
2.352,-2.3,,,,
2.355,-2.3,,,,
2.358,-2.34,,,,
2.362,-2.34,,,,
2.365,-2.38,,,,
2.368,-2.38,,,,
2.371,-2.38,,,,
2.374,-2.42,,,,
2.378,-2.46,,,,
2.381,-2.5,,,,
2.384,-2.5,,,,
2.387,-2.5,,,,
2.39,-2.58,,,,
2.394,-2.62,,,,
2.397,-2.62,,,,
2.4,-2.62,,,,
2.403,-2.66,,,,
2.406,-2.62,,,,
2.41,-2.66,,,,
2.413,-2.7,,,,
2.416,-2.7,,,,
2.419,-2.7,,,,
2.422,-2.74,,,,
2.426,-2.78,,,,
2.429,-2.78,,,,
2.432,-2.82,,,,
2.435,-2.82,,,,
2.438,-2.86,,,,
2.442,-2.86,,,,
2.445,-2.94,,,,
2.448,-2.94,,,,
2.451,-2.94,,,,
2.454,-2.98,,,,
2.458,-3.02,,,,
2.461,-3.02,,,,
2.464,-3.02,,,,
2.467,-3.02,,,,
2.47,-2.98,,,,
2.474,-2.9,,,,
2.477,-2.78,,,,
2.48,-2.62,,,,
2.483,-2.54,,,,
2.486,-2.3,,,,
2.49,-2.02,,,,
2.493,-1.82,,,,
2.496,-1.5,,,,
2.499,-1.22,,,,
2.502,-0.86,,,,
2.506,-0.54,,,,
2.509,-0.18,,,,
2.512,0.18,,,,
2.515,0.58,,,,
2.518,0.94,,,,
2.522,1.34,,,,
2.525,1.7,,,,
2.528,1.94,,,,
2.531,2.18,,,,
2.534,2.42,,,,
2.538,2.66,,,,
2.541,2.98,,,,
2.544,3.26,,,,
2.547,3.5,,,,
2.55,3.62,,,,
2.554,3.66,,,,
2.557,3.66,,,,
2.56,3.66,,,,
2.563,3.7,,,,
2.566,3.7,,,,
2.57,3.66,,,,
2.573,3.66,,,,
2.576,3.62,,,,
2.579,3.26,,,,
2.582,2.94,,,,
2.586,2.78,,,,
2.589,2.7,,,,
2.592,2.58,,,,
2.595,2.34,,,,
2.598,2.14,,,,
2.602,2.02,,,,
2.605,1.9,,,,
2.608,1.94,,,,
2.611,1.86,,,,
2.614,1.7,,,,
2.618,1.54,,,,
2.621,1.54,,,,
2.624,1.58,,,,
2.627,1.62,,,,
2.63,1.5,,,,
2.634,1.46,,,,
2.637,1.38,,,,
2.64,1.46,,,,
2.643,1.54,,,,
2.646,1.5,,,,
2.65,1.42,,,,
2.653,1.3,,,,
2.656,1.38,,,,
2.659,1.5,,,,
2.662,1.5,,,,
2.666,1.46,,,,
2.669,1.38,,,,
2.672,1.38,,,,
2.675,1.5,,,,
2.678,1.58,,,,
2.682,1.5,,,,
2.685,1.46,,,,
2.688,1.38,,,,
2.691,1.46,,,,
2.694,1.54,,,,
2.698,1.54,,,,
2.701,1.42,,,,
2.704,1.3,,,,
2.707,1.34,,,,
2.71,1.42,,,,
2.714,1.38,,,,
2.717,1.22,,,,
2.72,1.1,,,,
2.723,1.02,,,,
2.726,1.1,,,,
2.73,1.02,,,,
2.733,0.9,,,,
2.736,0.7,,,,
2.739,0.58,,,,
2.742,0.62,,,,
2.746,0.62,,,,
2.749,0.5,,,,
2.752,0.26,,,,
2.755,0.1,,,,
2.758,0.14,,,,
2.762,0.22,,,,
2.765,0.14,,,,
2.768,-0.02,,,,
2.771,-0.18,,,,
2.774,-0.14,,,,
2.778,-0.02,,,,
2.781,0.02,,,,
2.784,-0.1,,,,
2.787,-0.22,,,,
2.79,-0.18,,,,
2.794,-0.02,,,,
2.797,0.1,,,,
2.8,0.02,,,,
2.803,-0.1,,,,
2.806,-0.1,,,,
2.81,0.06,,,,
2.813,0.18,,,,
2.816,0.14,,,,
2.819,0.02,,,,
2.822,-0.02,,,,
2.826,0.06,,,,
2.829,0.18,,,,
2.832,0.18,,,,
2.835,0.02,,,,
2.838,-0.1,,,,
2.842,-0.06,,,,
2.845,0.02,,,,
2.848,0.06,,,,
2.851,-0.14,,,,
2.854,-0.3,,,,
2.858,-0.34,,,,
2.861,-0.22,,,,
2.864,-0.18,,,,
2.867,-0.26,,,,
2.87,-0.46,,,,
2.874,-0.54,,,,
2.877,-0.46,,,,
2.88,-0.42,,,,
2.883,-0.5,,,,
2.886,-0.66,,,,
2.89,-0.74,,,,
2.893,-0.7,,,,
2.896,-0.7,,,,
2.899,-0.7,,,,
2.902,-0.82,,,,
2.906,-0.94,,,,
2.909,-0.9,,,,
2.912,-0.86,,,,
2.915,-0.9,,,,
2.918,-0.98,,,,
2.922,-1.06,,,,
2.925,-1.06,,,,
2.928,-1.02,,,,
2.931,-0.98,,,,
2.934,-1.06,,,,
2.938,-1.14,,,,
2.941,-1.14,,,,
2.944,-1.02,,,,
2.947,-1.02,,,,
2.95,-1.06,,,,
2.954,-1.1,,,,
2.957,-1.1,,,,
2.96,-1.1,,,,
2.963,-1.1,,,,
2.966,-1.1,,,,
2.97,-1.14,,,,
2.973,-1.22,,,,
2.976,-1.18,,,,
2.979,-1.14,,,,
2.982,-1.18,,,,
2.986,-1.18,,,,
2.989,-1.26,,,,
2.992,-1.26,,,,
2.995,-1.22,,,,
2.998,-1.22,,,,
3.002,-1.26,,,,
3.005,-1.3,,,,
3.008,-1.3,,,,
3.011,-1.3,,,,
3.014,-1.26,,,,
3.018,-1.3,,,,
3.021,-1.26,,,,
3.024,-1.26,,,,
3.027,-1.22,,,,
3.03,-1.18,,,,
3.034,-1.1,,,,
3.037,-1.06,,,,
3.04,-1.06,,,,
3.043,-1.02,,,,
3.046,-0.94,,,,
3.05,-0.94,,,,
3.053,-0.94,,,,
3.056,-0.9,,,,
3.059,-0.86,,,,
3.062,-0.86,,,,
3.066,-0.86,,,,
3.069,-0.9,,,,
3.072,-0.9,,,,
3.075,-0.9,,,,
3.078,-0.9,,,,
3.082,-0.94,,,,
3.085,-0.9,,,,
3.088,-0.98,,,,
3.091,-0.94,,,,
3.094,-0.98,,,,
3.098,-0.98,,,,
3.101,-1.02,,,,
3.104,-1.06,,,,
3.107,-1.06,,,,
3.11,-1.1,,,,
3.114,-1.06,,,,
3.117,-1.1,,,,
3.12,-1.14,,,,
3.123,-1.18,,,,
3.126,-1.14,,,,
3.13,-1.22,,,,
3.133,-1.18,,,,
3.136,-1.26,,,,
3.139,-1.3,,,,
3.142,-1.3,,,,
3.146,-1.3,,,,
3.149,-1.34,,,,
3.152,-1.34,,,,
3.155,-1.38,,,,
3.158,-1.46,,,,
3.162,-1.5,,,,
3.165,-1.54,,,,
3.168,-1.54,,,,
3.171,-1.62,,,,
3.174,-1.62,,,,
3.178,-1.7,,,,
3.181,-1.74,,,,
3.184,-1.78,,,,
3.187,-1.78,,,,
3.19,0.06,,,,
3.194,0.1,,,,
3.197,0.06,,,,
