TIME,CH1,SBP,DBP,Model,TBS1102C
-0.55360 ,-0.2,,,,
-0.55040 ,-0.16,,,,
-0.54720 ,-0.24,,,,
-0.54400 ,-0.24,,,,
-0.54080 ,-0.2,,,,
-0.53760 ,-0.16,,,,
-0.53440 ,-0.2,,,,
-0.53120 ,-0.2,,,,
-0.52800 ,-0.24,,,,
-0.52480 ,-0.28,,,,
-0.52160 ,-0.28,,,,
-0.51840 ,-0.28,,,,
-0.51520 ,-0.28,,,,
-0.51200 ,-0.32,,,,
-0.50880 ,-0.32,,,,
-0.50560 ,-0.32,,,,
-0.50240 ,-0.36,,,,
-0.49920 ,-0.4,,,,
-0.49600 ,-0.44,,,,
-0.49280 ,-0.44,,,,
-0.48960 ,-0.44,,,,
-0.48640 ,-0.44,,,,
-0.48320 ,-0.44,,,,
-0.48000 ,-0.52,,,,
-0.47680 ,-0.48,,,,
-0.47360 ,-0.52,,,,
-0.47040 ,-0.52,,,,
-0.46720 ,-0.52,,,,
-0.46400 ,-0.52,,,,
-0.46080 ,-0.56,,,,
-0.45760 ,-0.48,,,,
-0.45440 ,-0.48,,,,
-0.45120 ,-0.48,,,,
-0.44800 ,-0.52,,,,
-0.44480 ,-0.48,,,,
-0.44160 ,-0.48,,,,
-0.43840 ,-0.44,,,,
-0.43520 ,-0.48,,,,
-0.43200 ,-0.44,,,,
-0.42880 ,-0.52,,,,
-0.42560 ,-0.48,,,,
-0.42240 ,-0.44,,,,
-0.41920 ,-0.44,,,,
-0.41600 ,-0.48,,,,
-0.41280 ,-0.52,,,,
-0.40960 ,-0.52,,,,
-0.40640 ,-0.52,,,,
-0.40320 ,-0.52,,,,
-0.40000 ,-0.52,,,,
-0.39680 ,-0.56,,,,
-0.39360 ,-0.6,,,,
-0.39040 ,-0.6,,,,
-0.38720 ,-0.6,,,,
-0.38400 ,-0.6,,,,
-0.38080 ,-0.6,,,,
-0.37760 ,-0.6,,,,
-0.37440 ,-0.6,,,,
-0.37120 ,-0.6,,,,
-0.36800 ,-0.6,,,,
-0.36480 ,-0.6,,,,
-0.36160 ,-0.64,,,,
-0.35840 ,-0.6,,,,
-0.35520 ,-0.6,,,,
-0.35200 ,-0.56,,,,
-0.34880 ,-0.6,,,,
-0.34560 ,-0.6,,,,
-0.34240 ,-0.56,,,,
-0.33920 ,-0.56,,,,
-0.33600 ,-0.56,,,,
-0.33280 ,-0.56,,,,
-0.32960 ,-0.56,,,,
-0.32640 ,-0.56,,,,
-0.32320 ,-0.52,,,,
-0.32000 ,-0.56,,,,
-0.31680 ,-0.56,,,,
-0.31360 ,-0.6,,,,
-0.31040 ,-0.6,,,,
-0.30720 ,-0.6,,,,
-0.30400 ,-0.6,,,,
-0.30080 ,-0.6,,,,
-0.29760 ,-0.64,,,,
-0.29440 ,-0.68,,,,
-0.29120 ,-0.64,,,,
-0.28800 ,-0.64,,,,
-0.28480 ,-0.68,,,,
-0.28160 ,-0.68,,,,
-0.27840 ,-0.68,,,,
-0.27520 ,-0.72,,,,
-0.27200 ,-0.68,,,,
-0.26880 ,-0.72,,,,
-0.26560 ,-0.72,,,,
-0.26240 ,-0.72,,,,
-0.25920 ,-0.72,,,,
-0.25600 ,-0.72,,,,
-0.25280 ,-0.68,,,,
-0.24960 ,-0.68,,,,
-0.24640 ,-0.72,,,,
-0.24320 ,-0.68,,,,
-0.24000 ,-0.64,,,,
-0.23680 ,-0.64,,,,
-0.23360 ,-0.64,,,,
-0.23040 ,-0.64,,,,
-0.22720 ,-0.6,,,,
-0.22400 ,-0.6,,,,
-0.22080 ,-0.56,,,,
-0.21760 ,-0.56,,,,
-0.21440 ,-0.6,,,,
-0.21120 ,-0.56,,,,
-0.20800 ,-0.56,,,,
-0.20480 ,-0.56,,,,
-0.20160 ,-0.52,,,,
-0.19840 ,-0.56,,,,
-0.19520 ,-0.56,,,,
-0.19200 ,-0.56,,,,
-0.18880 ,-0.48,,,,
-0.18560 ,-0.44,,,,
-0.18240 ,-0.36,,,,
-0.17920 ,-0.36,,,,
-0.17600 ,-0.28,,,,
-0.17280 ,-0.16,,,,
-0.16960 ,-0.08,,,,
-0.16640 ,-1.19209E-08,,,,
-0.16320 ,0.08,,,,
-0.16000 ,0.16,,,,
-0.15680 ,0.28,,,,
-0.15360 ,0.4,,,,
-0.15040 ,0.56,,,,
-0.14720 ,0.6,,,,
-0.14400 ,0.68,,,,
-0.14080 ,0.8,,,,
-0.13760 ,0.92,,,,
-0.13440 ,1.04,,,,
-0.13120 ,1.04,,,,
-0.12800 ,1.12,,,,
-0.12480 ,1.12,,,,
-0.12160 ,1.2,,,,
-0.11840 ,1.24,,,,
-0.11520 ,1.2,,,,
-0.11200 ,1.16,,,,
-0.10880 ,1.2,,,,
-0.10560 ,1.16,,,,
-0.10240 ,1.16,,,,
-0.09920 ,1.08,,,,
-0.09600 ,1,,,,
-0.09280 ,1,,,,
-0.08960 ,0.96,,,,
-0.08640 ,0.92,,,,
-0.08320 ,0.84,,,,
-0.08000 ,0.76,,,,
-0.07680 ,0.68,,,,
-0.07360 ,0.68,,,,
-0.07040 ,0.68,,,,
-0.06720 ,0.6,,,,
-0.06400 ,0.56,,,,
-0.06080 ,0.52,,,,
-0.05760 ,0.48,,,,
-0.05440 ,0.44,,,,
-0.05120 ,0.44,,,,
-0.04800 ,0.4,,,,
-0.04480 ,0.32,,,,
-0.04160 ,0.32,,,,
-0.03840 ,0.32,,,,
-0.03520 ,0.32,,,,
-0.03200 ,0.24,,,,
-0.02880 ,0.2,,,,
-0.02560 ,0.2,,,,
-0.02240 ,0.2,,,,
-0.01920 ,0.16,,,,
-0.01600 ,0.16,,,,
-0.01280 ,0.12,,,,
-0.00960 ,0.16,,,,
-0.00640 ,0.16,,,,
-0.00320 ,0.16,,,,
0.00000 ,0.16,,,,
0.00320 ,0.12,,,,
0.00640 ,0.12,,,,
0.00960 ,0.16,,,,
0.01280 ,0.16,,,,
0.01600 ,0.12,,,,
0.01920 ,0.08,,,,
0.02240 ,0.08,,,,
0.02560 ,0.08,,,,
0.02880 ,0.08,,,,
0.03200 ,0.08,,,,
0.03520 ,-1.19209E-08,,,,
0.03840 ,-1.19209E-08,,,,
0.04160 ,-1.19209E-08,,,,
0.04480 ,-0.08,,,,
0.04800 ,-0.08,,,,
0.05120 ,-0.16,,,,
0.05440 ,-0.2,,,,
0.05760 ,-0.2,,,,
0.06080 ,-0.2,,,,
0.06400 ,-0.24,,,,
0.06720 ,-0.2,,,,
0.07040 ,-0.24,,,,
0.07360 ,-0.24,,,,
0.07680 ,-0.24,,,,
0.08000 ,-0.16,,,,
0.08320 ,-0.2,,,,
0.08640 ,-0.2,,,,
0.08960 ,-0.2,,,,
0.09280 ,-0.2,,,,
0.09600 ,-0.16,,,,
0.09920 ,-0.12,,,,
0.10240 ,-0.16,,,,
0.10560 ,-0.12,,,,
0.10880 ,-0.12,,,,
0.11200 ,-0.12,,,,
0.11520 ,-0.08,,,,
0.11840 ,-0.12,,,,
0.12160 ,-0.12,,,,
0.12480 ,-0.12,,,,
0.12800 ,-0.12,,,,
0.13120 ,-0.08,,,,
0.13440 ,-0.12,,,,
0.13760 ,-0.16,,,,
0.14080 ,-0.12,,,,
0.14400 ,-0.12,,,,
0.14720 ,-0.12,,,,
0.15040 ,-0.16,,,,
0.15360 ,-0.16,,,,
0.15680 ,-0.2,,,,
0.16000 ,-0.2,,,,
0.16320 ,-0.2,,,,
0.16640 ,-0.24,,,,
0.16960 ,-0.28,,,,
0.17280 ,-0.24,,,,
0.17600 ,-0.28,,,,
0.17920 ,-0.24,,,,
0.18240 ,-0.24,,,,
0.18560 ,-0.28,,,,
0.18880 ,-0.28,,,,
0.19200 ,-0.28,,,,
0.19520 ,-0.24,,,,
0.19840 ,-0.24,,,,
0.20160 ,-0.28,,,,
0.20480 ,-0.28,,,,
0.20800 ,-0.28,,,,
0.21120 ,-0.28,,,,
0.21440 ,-0.24,,,,
0.21760 ,-0.28,,,,
0.22080 ,-0.32,,,,
0.22400 ,-0.28,,,,
0.22720 ,-0.28,,,,
0.23040 ,-0.28,,,,
0.23360 ,-0.28,,,,
0.23680 ,-0.32,,,,
0.24000 ,-0.36,,,,
0.24320 ,-0.36,,,,
0.24640 ,-0.32,,,,
0.24960 ,-0.32,,,,
0.25280 ,-0.32,,,,
0.25600 ,-0.36,,,,
0.25920 ,-0.36,,,,
0.26240 ,-0.36,,,,
0.26560 ,-0.32,,,,
0.26880 ,-0.4,,,,
0.27200 ,-0.36,,,,
0.27520 ,-0.36,,,,
0.27840 ,-0.32,,,,
0.28160 ,-0.28,,,,
0.28480 ,-0.32,,,,
0.28800 ,-0.32,,,,
0.29120 ,-0.24,,,,
0.29440 ,-0.28,,,,
0.29760 ,-0.24,,,,
0.30080 ,-0.24,,,,
0.30400 ,-0.28,,,,
0.30720 ,-0.24,,,,
0.31040 ,-0.24,,,,
0.31360 ,-0.2,,,,
0.31680 ,-0.16,,,,
0.32000 ,-0.2,,,,
0.32320 ,-0.16,,,,
0.32640 ,-0.16,,,,
0.32960 ,-0.16,,,,
0.33280 ,-0.16,,,,
0.33600 ,-0.2,,,,
0.33920 ,-0.16,,,,
0.34240 ,-0.2,,,,
0.34560 ,-0.2,,,,
0.34880 ,-0.24,,,,
0.35200 ,-0.24,,,,
0.35520 ,-0.28,,,,
0.35840 ,-0.28,,,,
0.36160 ,-0.28,,,,
0.36480 ,-0.28,,,,
0.36800 ,-0.28,,,,
0.37120 ,-0.28,,,,
0.37440 ,-0.28,,,,
0.37760 ,-0.24,,,,
0.38080 ,-0.2,,,,
0.38400 ,-0.2,,,,
0.38720 ,-0.2,,,,
0.39040 ,-0.16,,,,
0.39360 ,-0.12,,,,
0.39680 ,-0.12,,,,
0.40000 ,-0.12,,,,
0.40320 ,-0.12,,,,
0.40640 ,-0.12,,,,
0.40960 ,-0.12,,,,
0.41280 ,-0.08,,,,
0.41600 ,-0.12,,,,
0.41920 ,-0.16,,,,
0.42240 ,-0.16,,,,
0.42560 ,-0.2,,,,
0.42880 ,-0.2,,,,
0.43200 ,-0.2,,,,
0.43520 ,-0.24,,,,
0.43840 ,-0.28,,,,
0.44160 ,-0.28,,,,
0.44480 ,-0.28,,,,
0.44800 ,-0.28,,,,
0.45120 ,-0.32,,,,
0.45440 ,-0.32,,,,
0.45760 ,-0.32,,,,
0.46080 ,-0.32,,,,
0.46400 ,-0.28,,,,
0.46720 ,-0.28,,,,
0.47040 ,-0.32,,,,
0.47360 ,-0.28,,,,
0.47680 ,-0.28,,,,
0.48000 ,-0.24,,,,
0.48320 ,-0.2,,,,
0.48640 ,-0.24,,,,
0.48960 ,-0.24,,,,
0.49280 ,-0.24,,,,
0.49600 ,-0.16,,,,
0.49920 ,-0.12,,,,
0.50240 ,-0.16,,,,
0.50560 ,-0.12,,,,
0.50880 ,-0.04,,,,
0.51200 ,-1.19209E-08,,,,
0.51520 ,0.04,,,,
0.51840 ,0.08,,,,
0.52160 ,0.12,,,,
0.52480 ,0.2,,,,
0.52800 ,0.28,,,,
0.53120 ,0.36,,,,
0.53440 ,0.4,,,,
0.53760 ,0.44,,,,
0.54080 ,0.56,,,,
0.54400 ,0.64,,,,
0.54720 ,0.76,,,,
0.55040 ,0.8,,,,
0.55360 ,0.84,,,,
0.55680 ,0.88,,,,
0.56000 ,0.96,,,,
0.56320 ,1,,,,
0.56640 ,1.04,,,,
0.56960 ,1,,,,
0.57280 ,1,,,,
0.57600 ,1,,,,
0.57920 ,1,,,,
0.58240 ,1,,,,
0.58560 ,0.92,,,,
0.58880 ,0.84,,,,
0.59200 ,0.8,,,,
0.59520 ,0.76,,,,
0.59840 ,0.68,,,,
0.60160 ,0.6,,,,
0.60480 ,0.48,,,,
0.60800 ,0.44,,,,
0.61120 ,0.36,,,,
0.61440 ,0.32,,,,
0.61760 ,0.24,,,,
0.62080 ,0.16,,,,
0.62400 ,0.04,,,,
0.62720 ,-1.19209E-08,,,,
0.63040 ,-0.08,,,,
0.63360 ,-0.16,,,,
0.63680 ,-0.24,,,,
0.64000 ,-0.28,,,,
0.64320 ,-0.36,,,,
0.64640 ,-0.36,,,,
0.64960 ,-0.44,,,,
0.65280 ,-0.52,,,,
0.65600 ,-0.52,,,,
0.65920 ,-0.52,,,,
0.66240 ,-0.48,,,,
0.66560 ,-0.48,,,,
0.66880 ,-0.56,,,,
0.67200 ,-0.56,,,,
0.67520 ,-0.56,,,,
0.67840 ,-0.52,,,,
0.68160 ,-0.52,,,,
0.68480 ,-0.52,,,,
0.68800 ,-0.52,,,,
0.69120 ,-0.48,,,,
0.69440 ,-0.44,,,,
0.69760 ,-0.44,,,,
0.70080 ,-0.44,,,,
0.70400 ,-0.48,,,,
0.70720 ,-0.44,,,,
0.71040 ,-0.44,,,,
0.71360 ,-0.44,,,,
0.71680 ,-0.44,,,,
0.72000 ,-0.48,,,,
0.72320 ,-0.52,,,,
0.72640 ,-0.48,,,,
0.72960 ,-0.48,,,,
0.73280 ,-0.48,,,,
0.73600 ,-0.52,,,,
0.73920 ,-0.52,,,,
0.74240 ,-0.52,,,,
0.74560 ,-0.48,,,,
0.74880 ,-0.48,,,,
0.75200 ,-0.44,,,,
0.75520 ,-0.48,,,,
0.75840 ,-0.36,,,,
0.76160 ,-0.36,,,,
0.76480 ,-0.32,,,,
0.76800 ,-0.36,,,,
0.77120 ,-0.32,,,,
0.77440 ,-0.24,,,,
0.77760 ,-0.24,,,,
0.78080 ,-0.2,,,,
0.78400 ,-0.2,,,,
0.78720 ,-0.24,,,,
0.79040 ,-0.16,,,,
0.79360 ,-0.16,,,,
0.79680 ,-0.16,,,,
0.80000 ,-0.12,,,,
0.80320 ,-0.12,,,,
0.80640 ,-0.12,,,,
0.80960 ,-0.12,,,,
0.81280 ,-0.08,,,,
0.81600 ,-0.08,,,,
0.81920 ,-0.04,,,,
0.82240 ,-0.08,,,,
0.82560 ,-0.04,,,,
0.82880 ,0.04,,,,
0.83200 ,0.04,,,,
0.83520 ,0.04,,,,
0.83840 ,0.04,,,,
0.84160 ,0.08,,,,
0.84480 ,0.12,,,,
0.84800 ,0.16,,,,
0.85120 ,0.24,,,,
0.85440 ,0.2,,,,
0.85760 ,0.24,,,,
0.86080 ,0.32,,,,
0.86400 ,0.36,,,,
0.86720 ,0.36,,,,
0.87040 ,0.36,,,,
0.87360 ,0.36,,,,
0.87680 ,0.4,,,,
0.88000 ,0.4,,,,
0.88320 ,0.4,,,,
0.88640 ,0.4,,,,
0.88960 ,0.4,,,,
0.89280 ,0.32,,,,
0.89600 ,0.32,,,,
0.89920 ,0.32,,,,
0.90240 ,0.24,,,,
0.90560 ,0.2,,,,
0.90880 ,0.16,,,,
0.91200 ,0.12,,,,
0.91520 ,0.12,,,,
0.91840 ,0.04,,,,
0.92160 ,-0.04,,,,
0.92480 ,-0.04,,,,
0.92800 ,-0.08,,,,
0.93120 ,-0.12,,,,
0.93440 ,-0.2,,,,
0.93760 ,-0.24,,,,
0.94080 ,-0.28,,,,
0.94400 ,-0.28,,,,
0.94720 ,-0.28,,,,
0.95040 ,-0.32,,,,
0.95360 ,-0.36,,,,
0.95680 ,-0.32,,,,
0.96000 ,-0.36,,,,
0.96320 ,-0.32,,,,
0.96640 ,-0.28,,,,
0.96960 ,-0.36,,,,
0.97280 ,-0.32,,,,
0.97600 ,-0.32,,,,
0.97920 ,-0.32,,,,
0.98240 ,-0.32,,,,
0.98560 ,-0.36,,,,
0.98880 ,-0.36,,,,
0.99200 ,-0.36,,,,
0.99520 ,-0.32,,,,
0.99840 ,-0.32,,,,
1.00200 ,-0.36,,,,
1.00500 ,-0.32,,,,
1.00800 ,-0.36,,,,
1.01100 ,-0.36,,,,
1.01400 ,-0.36,,,,
1.01800 ,-0.32,,,,
1.02100 ,-0.4,,,,
1.02400 ,-0.4,,,,
1.02700 ,-0.36,,,,
1.03000 ,-0.36,,,,
1.03400 ,-0.36,,,,
1.03700 ,-0.4,,,,
1.04000 ,-0.4,,,,
1.04300 ,-0.36,,,,
1.04600 ,-0.32,,,,
1.05000 ,-0.32,,,,
1.05300 ,-0.32,,,,
1.05600 ,-0.32,,,,
1.05900 ,-0.28,,,,
1.06200 ,-0.24,,,,
1.06600 ,-0.24,,,,
1.06900 ,-0.24,,,,
1.07200 ,-0.24,,,,
1.07500 ,-0.24,,,,
1.07800 ,-0.2,,,,
1.08200 ,-0.16,,,,
1.08500 ,-0.2,,,,
1.08800 ,-0.24,,,,
1.09100 ,-0.2,,,,
1.09400 ,-0.2,,,,
1.09800 ,-0.2,,,,
1.10100 ,-0.24,,,,
1.10400 ,-0.32,,,,
1.10700 ,-0.32,,,,
1.11000 ,-0.32,,,,
1.11400 ,-0.36,,,,
1.11700 ,-0.4,,,,
1.12000 ,-0.4,,,,
1.12300 ,-0.48,,,,
1.12600 ,-0.44,,,,
1.13000 ,-0.44,,,,
1.13300 ,-0.44,,,,
1.13600 ,-0.48,,,,
1.13900 ,-0.52,,,,
1.14200 ,-0.48,,,,
1.14600 ,-0.48,,,,
1.14900 ,-0.44,,,,
1.15200 ,-0.44,,,,
1.15500 ,-0.44,,,,
1.15800 ,-0.4,,,,
1.16200 ,-0.4,,,,
1.16500 ,-0.36,,,,
1.16800 ,-0.36,,,,
1.17100 ,-0.36,,,,
1.17400 ,-0.28,,,,
1.17800 ,-0.24,,,,
1.18100 ,-0.16,,,,
1.18400 ,-0.12,,,,
1.18700 ,-0.16,,,,
1.19000 ,-0.04,,,,
1.19400 ,0.04,,,,
1.19700 ,0.08,,,,
1.20000 ,0.16,,,,
1.20300 ,0.24,,,,
1.20600 ,0.32,,,,
1.21000 ,0.4,,,,
1.21300 ,0.48,,,,
1.21600 ,0.56,,,,
1.21900 ,0.6,,,,
1.22200 ,0.68,,,,
1.22600 ,0.76,,,,
1.22900 ,0.88,,,,
1.23200 ,0.92,,,,
1.23500 ,0.96,,,,
1.23800 ,1,,,,
1.24200 ,1.08,,,,
1.24500 ,1.2,,,,
1.24800 ,1.28,,,,
1.25100 ,1.32,,,,
1.25400 ,1.32,,,,
1.25800 ,1.4,,,,
1.26100 ,1.48,,,,
1.26400 ,1.52,,,,
1.26700 ,1.56,,,,
1.27000 ,1.56,,,,
1.27400 ,1.56,,,,
1.27700 ,1.6,,,,
1.28000 ,1.64,,,,
1.28300 ,1.6,,,,
1.28600 ,1.56,,,,
1.29000 ,1.56,,,,
1.29300 ,1.52,,,,
1.29600 ,1.48,,,,
1.29900 ,1.44,,,,
1.30200 ,1.32,,,,
1.30600 ,1.24,,,,
1.30900 ,1.2,,,,
1.31200 ,1.16,,,,
1.31500 ,1.08,,,,
1.31800 ,0.96,,,,
1.32200 ,0.88,,,,
1.32500 ,0.84,,,,
1.32800 ,0.76,,,,
1.33100 ,0.72,,,,
1.33400 ,0.64,,,,
1.33800 ,0.56,,,,
1.34100 ,0.56,,,,
1.34400 ,0.52,,,,
1.34700 ,0.52,,,,
1.35000 ,0.44,,,,
1.35400 ,0.4,,,,
1.35700 ,0.4,,,,
1.36000 ,0.4,,,,
1.36300 ,0.4,,,,
1.36600 ,0.4,,,,
1.37000 ,0.4,,,,
1.37300 ,0.4,,,,
1.37600 ,0.36,,,,
1.37900 ,0.36,,,,
1.38200 ,0.4,,,,
1.38600 ,0.36,,,,
1.38900 ,0.32,,,,
1.39200 ,0.32,,,,
1.39500 ,0.32,,,,
1.39800 ,0.28,,,,
1.40200 ,0.24,,,,
1.40500 ,0.24,,,,
1.40800 ,0.24,,,,
1.41100 ,0.2,,,,
1.41400 ,0.24,,,,
1.41800 ,0.16,,,,
1.42100 ,0.12,,,,
1.42400 ,0.08,,,,
1.42700 ,0.16,,,,
1.43000 ,0.12,,,,
1.43400 ,0.08,,,,
1.43700 ,0.04,,,,
1.44000 ,-1.19209E-08,,,,
1.44300 ,0.04,,,,
1.44600 ,0.04,,,,
1.45000 ,-1.19209E-08,,,,
1.45300 ,-0.04,,,,
1.45600 ,-0.04,,,,
1.45900 ,-0.04,,,,
1.46200 ,-0.04,,,,
1.46600 ,-0.04,,,,
1.46900 ,-0.08,,,,
1.47200 ,-0.12,,,,
1.47500 ,-0.12,,,,
1.47800 ,-0.12,,,,
1.48200 ,-0.08,,,,
1.48500 ,-0.16,,,,
1.48800 ,-0.16,,,,
1.49100 ,-0.16,,,,
1.49400 ,-0.16,,,,
1.49800 ,-0.12,,,,
1.50100 ,-0.12,,,,
1.50400 ,-0.12,,,,
1.50700 ,-0.08,,,,
1.51000 ,-0.08,,,,
1.51400 ,-0.04,,,,
1.51700 ,-0.04,,,,
1.52000 ,-0.04,,,,
1.52300 ,0.04,,,,
1.52600 ,0.04,,,,
1.53000 ,0.08,,,,
1.53300 ,0.08,,,,
1.53600 ,0.04,,,,
1.53900 ,0.08,,,,
1.54200 ,0.04,,,,
1.54600 ,0.04,,,,
1.54900 ,-1.19209E-08,,,,
1.55200 ,-0.04,,,,
1.55500 ,-0.08,,,,
1.55800 ,-0.08,,,,
1.56200 ,-0.12,,,,
1.56500 ,-0.12,,,,
1.56800 ,-0.2,,,,
1.57100 ,-0.28,,,,
1.57400 ,-0.28,,,,
1.57800 ,-0.32,,,,
1.58100 ,-0.32,,,,
1.58400 ,-0.4,,,,
1.58700 ,-0.44,,,,
1.59000 ,-0.44,,,,
1.59400 ,-0.44,,,,
1.59700 ,-0.44,,,,
1.60000 ,-0.44,,,,
1.60300 ,-0.48,,,,
1.60600 ,-0.48,,,,
1.61000 ,-0.44,,,,
1.61300 ,-0.44,,,,
1.61600 ,-0.44,,,,
1.61900 ,-0.44,,,,
1.62200 ,-0.44,,,,
1.62600 ,-0.4,,,,
1.62900 ,-0.4,,,,
1.63200 ,-0.4,,,,
1.63500 ,-0.44,,,,
1.63800 ,-0.44,,,,
1.64200 ,-0.44,,,,
1.64500 ,-0.48,,,,
1.64800 ,-0.48,,,,
1.65100 ,-0.48,,,,
1.65400 ,-0.52,,,,
1.65800 ,-0.52,,,,
1.66100 ,-0.56,,,,
1.66400 ,-0.52,,,,
1.66700 ,-0.56,,,,
1.67000 ,-0.56,,,,
1.67400 ,-0.56,,,,
1.67700 ,-0.56,,,,
1.68000 ,-0.56,,,,
1.68300 ,-0.56,,,,
1.68600 ,-0.56,,,,
1.69000 ,-0.56,,,,
1.69300 ,-0.52,,,,
1.69600 ,-0.48,,,,
1.69900 ,-0.44,,,,
1.70200 ,-0.48,,,,
1.70600 ,-0.48,,,,
1.70900 ,-0.4,,,,
1.71200 ,-0.4,,,,
1.71500 ,-0.4,,,,
1.71800 ,-0.4,,,,
1.72200 ,-0.36,,,,
1.72500 ,-0.32,,,,
1.72800 ,-0.28,,,,
1.73100 ,-0.28,,,,
1.73400 ,-0.28,,,,
1.73800 ,-0.32,,,,
1.74100 ,-0.32,,,,
1.74400 ,-0.32,,,,
1.74700 ,-0.32,,,,
1.75000 ,-0.32,,,,
1.75400 ,-0.36,,,,
1.75700 ,-0.4,,,,
1.76000 ,-0.36,,,,
1.76300 ,-0.4,,,,
1.76600 ,-0.44,,,,
1.77000 ,-0.48,,,,
1.77300 ,-0.48,,,,
1.77600 ,-0.48,,,,
1.77900 ,-0.52,,,,
1.78200 ,-0.52,,,,
1.78600 ,-0.56,,,,
1.78900 ,-0.6,,,,
1.79200 ,-0.6,,,,
1.79500 ,-0.56,,,,
1.79800 ,-0.56,,,,
1.80200 ,-0.56,,,,
1.80500 ,-0.56,,,,
1.80800 ,-0.56,,,,
1.81100 ,-0.52,,,,
1.81400 ,-0.48,,,,
1.81800 ,-0.48,,,,
1.82100 ,-0.48,,,,
1.82400 ,-0.48,,,,
1.82700 ,-0.44,,,,
1.83000 ,-0.4,,,,
1.83400 ,-0.4,,,,
1.83700 ,-0.44,,,,
1.84000 ,-0.4,,,,
1.84300 ,-0.4,,,,
1.84600 ,-0.4,,,,
1.85000 ,-0.36,,,,
1.85300 ,-0.44,,,,
1.85600 ,-0.48,,,,
1.85900 ,-0.48,,,,
1.86200 ,-0.44,,,,
1.86600 ,-0.48,,,,
1.86900 ,-0.52,,,,
1.87200 ,-0.48,,,,
1.87500 ,-0.48,,,,
1.87800 ,-0.44,,,,
1.88200 ,-0.4,,,,
1.88500 ,-0.32,,,,
1.88800 ,-0.28,,,,
1.89100 ,-0.2,,,,
1.89400 ,-0.12,,,,
1.89800 ,-0.04,,,,
1.90100 ,0.04,,,,
1.90400 ,0.12,,,,
1.90700 ,0.2,,,,
1.91000 ,0.36,,,,
1.91400 ,0.48,,,,
1.91700 ,0.52,,,,
1.92000 ,0.6,,,,
1.92300 ,0.72,,,,
1.92600 ,0.84,,,,
1.93000 ,0.92,,,,
1.93300 ,1,,,,
1.93600 ,1.04,,,,
1.93900 ,1.12,,,,
1.94200 ,1.2,,,,
1.94600 ,1.24,,,,
1.94900 ,1.32,,,,
1.95200 ,1.28,,,,
1.95500 ,1.32,,,,
1.95800 ,1.32,,,,
1.96200 ,1.32,,,,
1.96500 ,1.32,,,,
1.96800 ,1.28,,,,
1.97100 ,1.2,,,,
1.97400 ,1.2,,,,
1.97800 ,1.16,,,,
1.98100 ,1.08,,,,
1.98400 ,1.04,,,,
1.98700 ,0.96,,,,
1.99000 ,0.92,,,,
1.99400 ,0.88,,,,
1.99700 ,0.8,,,,
2.00000 ,0.76,,,,
2.00300 ,0.64,,,,
2.00600 ,0.64,,,,
2.01000 ,0.6,,,,
2.01300 ,0.52,,,,
2.01600 ,0.52,,,,
2.01900 ,0.44,,,,
2.02200 ,0.4,,,,
2.02600 ,0.44,,,,
2.02900 ,0.4,,,,
2.03200 ,0.36,,,,
2.03500 ,0.36,,,,
2.03800 ,0.32,,,,
2.04200 ,0.32,,,,
2.04500 ,0.36,,,,
2.04800 ,0.36,,,,
2.05100 ,0.32,,,,
2.05400 ,0.32,,,,
2.05800 ,0.32,,,,
2.06100 ,0.32,,,,
2.06400 ,0.32,,,,
2.06700 ,0.32,,,,
2.07000 ,0.28,,,,
2.07400 ,0.28,,,,
2.07700 ,0.28,,,,
2.08000 ,0.24,,,,
2.08300 ,0.24,,,,
2.08600 ,0.16,,,,
2.09000 ,0.16,,,,
2.09300 ,0.12,,,,
2.09600 ,0.08,,,,
2.09900 ,0.04,,,,
2.10200 ,-0.04,,,,
2.10600 ,-0.08,,,,
2.10900 ,-0.12,,,,
2.11200 ,-0.12,,,,
2.11500 ,-0.2,,,,
2.11800 ,-0.24,,,,
2.12200 ,-0.28,,,,
2.12500 ,-0.32,,,,
2.12800 ,-0.28,,,,
2.13100 ,-0.28,,,,
2.13400 ,-0.32,,,,
2.13800 ,-0.32,,,,
2.14100 ,-0.32,,,,
2.14400 ,-0.28,,,,
2.14700 ,-0.24,,,,
2.15000 ,-0.24,,,,
2.15400 ,-0.24,,,,
2.15700 ,-0.24,,,,
2.16000 ,-0.2,,,,
2.16300 ,-0.16,,,,
2.16600 ,-0.12,,,,
2.17000 ,-0.12,,,,
2.17300 ,-0.16,,,,
2.17600 ,-0.16,,,,
2.17900 ,-0.12,,,,
2.18200 ,-0.12,,,,
2.18600 ,-0.16,,,,
2.18900 ,-0.16,,,,
2.19200 ,-0.2,,,,
2.19500 ,-0.16,,,,
2.19800 ,-0.16,,,,
2.20200 ,-0.24,,,,
2.20500 ,-0.28,,,,
2.20800 ,-0.24,,,,
2.21100 ,-0.24,,,,
2.21400 ,-0.24,,,,
2.21800 ,-0.28,,,,
2.22100 ,-0.32,,,,
2.22400 ,-0.24,,,,
2.22700 ,-0.24,,,,
2.23000 ,-0.24,,,,
2.23400 ,-0.2,,,,
2.23700 ,-0.24,,,,
2.24000 ,-0.24,,,,
2.24300 ,-0.2,,,,
2.24600 ,-0.2,,,,
2.25000 ,-0.2,,,,
2.25300 ,-0.2,,,,
